timestamp_America_Phoenix,gpu_temp_c,sm_clock,memory_clock,power,utilization,sw_thermal_slowdown,hw_thermal_slowdown,sw_power_cap
2026/09/07 23:58:17.397,73,2476 MHz,[N/A],66.12 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:58:22.398,74,2476 MHz,[N/A],73.69 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:58:27.398,73,2496 MHz,[N/A],61.65 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:58:32.400,73,2496 MHz,[N/A],54.34 W,95 %,Not Active,Not Active,Not Active
2026/09/07 23:58:37.400,73,2496 MHz,[N/A],54.38 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:58:42.401,72,2496 MHz,[N/A],53.12 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:58:52.404,74,2470 MHz,[N/A],71.16 W,95 %,Not Active,Not Active,Not Active
2026/09/07 23:58:57.405,78,2476 MHz,[N/A],69.54 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:59:02.406,78,2457 MHz,[N/A],73.89 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:59:07.407,77,2463 MHz,[N/A],74.89 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:59:12.407,76,2470 MHz,[N/A],75.22 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:59:17.408,76,2457 MHz,[N/A],72.80 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:59:22.409,83,2392 MHz,[N/A],69.77 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:59:27.410,76,2489 MHz,[N/A],68.00 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:59:32.411,74,2496 MHz,[N/A],55.01 W,95 %,Not Active,Not Active,Not Active
2026/09/07 23:59:37.411,73,2496 MHz,[N/A],53.78 W,95 %,Not Active,Not Active,Not Active
2026/09/07 23:59:42.412,73,2496 MHz,[N/A],47.82 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:59:52.414,73,2463 MHz,[N/A],73.08 W,96 %,Not Active,Not Active,Not Active
2026/09/07 23:59:57.415,77,2470 MHz,[N/A],63.55 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:00:02.416,72,2476 MHz,[N/A],70.48 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:00:07.416,74,2463 MHz,[N/A],70.71 W,95 %,Not Active,Not Active,Not Active
2026/09/08 00:00:12.417,76,2463 MHz,[N/A],69.19 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:00:17.418,76,2463 MHz,[N/A],74.01 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:00:22.419,81,2470 MHz,[N/A],74.23 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:00:27.419,78,2470 MHz,[N/A],73.52 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:00:32.420,76,2496 MHz,[N/A],57.51 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:00:37.421,75,2496 MHz,[N/A],58.58 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:00:42.421,74,2496 MHz,[N/A],58.56 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:00:47.422,74,2496 MHz,[N/A],56.93 W,95 %,Not Active,Not Active,Not Active
2026/09/08 00:00:52.423,73,2496 MHz,[N/A],51.85 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:02.424,76,2463 MHz,[N/A],73.16 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:07.425,78,2463 MHz,[N/A],69.48 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:12.426,71,2496 MHz,[N/A],48.99 W,96 %,Not Active,Not Active,Not Active
2026/09/08 00:01:17.427,70,2496 MHz,[N/A],46.65 W,95 %,Not Active,Not Active,Not Active
